Date,Category,Product Brand Name And Type,Barcode,Quantity,Unit,Unit Weight (Kg),Total Weight (Kg),Unit Price (GBP),Total Price (GBP),Location/Store
26-05-2024,Chilled products with dairy and eggs,"Activia Peach No Added Sugar Fat Free Gut Health Yoghurt Multipack 4x115g, Chilled",5.06036E+12,1,Item,0.5,0.5,2.75,2.75,Market Drayton
26-05-2024,Chilled products with dairy and eggs,"Tesco Honey Roast Ham Chunks 100G, Chilled",5.0597E+12,2,Item,0.11,0.23,2.6,5.2,Market Drayton
26-05-2024,Chilled products with dairy and eggs,"Tesco British Honey Roast Ham 120g, Chilled",5.0597E+12,18,Item,0.13,2.36,2,39.6,Market Drayton
26-05-2024,Chilled products with dairy and eggs,"Tesco British Cooked Ham 120g, Chilled",5.0597E+12,7,Item,0.13,0.93,2.2,15.4,Market Drayton
26-05-2024,Chilled products with dairy and eggs,"Tesco British Prime Cuts Wafer Thin Honey Roast Ham 120g, Chilled",5.0597E+12,1,Item,0.13,0.13,2,2.2,Market Drayton
26-05-2024,Chilled products with dairy and eggs,"Alpro Strawberry Banana Peach Pear Soya Dairy Free Yoghurt Alternative 4x125g, Chilled",5.41119E+12,4,Item,0.53,2.13,2.9,11.6,Market Drayton
26-05-2024,Chilled products with dairy and eggs,"Tesco Beef Steak Mince 500G 15% Fat, Chilled",5.05737E+12,1,Item,0.52,0.52,3.7,3.7,Market Drayton
26-05-2024,Bread and bread products,"Hovis Original 7 Seeds Bread 800G, Bakery",5.01E+12,1,Item,0.81,0.81,2.1,2.1,Market Drayton
26-05-2024,Bread and bread products,"Tesco All Butter Chocolate Twist, Bakery",3277621,5,Item,0.08,0.39,1.1,6,Market Drayton
26-05-2024,Bread and bread products,"Warburtons Farmhouse White Bread 800G, Bakery",5.01004E+12,1,Item,0.81,0.81,1.75,1.75,Market Drayton
26-05-2024,Bread and bread products,"Tesco 2 Custard Slices, Bakery",5.05755E+12,3,Item,0.22,0.65,1.65,5.4,Market Drayton
26-05-2024,Bread and bread products,"Tesco All Butter Chocolate Croissant, Bakery",3269299,1,Item,0.09,0.09,1.1,1.1,Market Drayton
26-05-2024,Bread and bread products,"Warburtons Seeded Batch Bread 800G, Bakery",5.01004E+12,1,Item,0.82,0.82,2.1,2.1,Market Drayton
26-05-2024,Bread and bread products,"Tesco 8 Wholemeal Tortilla Wraps, Bakery",5.05797E+12,1,Item,0.51,0.51,1.3,1.3,Market Drayton
26-05-2024,Bread and bread products,"Tesco Free From 4 White Tortilla Wraps, Bakery",5.05797E+12,4,Item,0.19,0.75,2.55,10.2,Market Drayton
26-05-2024,Fresh vegetables,"Tesco Core Ripen At Home Nectarin 4 Pack (C), Fruit and Veg",3274767,3,Item,0.56,1.67,2,6,Market Drayton
26-05-2024,Fresh vegetables,"Tesco Salad Tomatoes 360G (C), Fruit and Veg",3246115,2,Item,0.4,0.8,0.95,1.9,Market Drayton
26-05-2024,Fresh vegetables,"Tesco Finest Spinach Pinenut Pasta 215G, Fruit and Veg",10112137,4,Item,0.23,0.94,2.9,11.6,Market Drayton
26-05-2024,Fresh vegetables,"Tesco Pepper Stir Fry 320g EXP, Fruit and Veg",3424773,1,Item,0.33,0.33,1.5,1.5,Market Drayton
26-05-2024,Fresh vegetables,"Tesco Mango Chunks 450G, Fruit and Veg",3315262,1,Item,0.45,0.45,3.95,3.95,Market Drayton
26-05-2024,Fresh vegetables,"Tesco Babyleaf Salad 90G, Fruit and Veg",3312957,1,Item,0.1,0.1,1.1,1.1,Market Drayton
26-05-2024,Fresh vegetables,"Tesco Sweet Crisp Salad 128G, Fruit and Veg",3267158,1,Item,0.16,0.16,1.05,1.15,Market Drayton
26-05-2024,Fresh vegetables,"Tesco Sweet Vine Ripened Tomatoes 255G, Fruit and Veg",3326572,2,Item,0.29,0.58,1.45,2.9,Market Drayton
26-05-2024,Fresh vegetables,"Tesco Iceberg Lettuce Each (C), Fruit and Veg",3043868,4,Item,0.57,2.26,0.79,3.2,Market Drayton
26-05-2024,Fresh vegetables,"Tesco Blueberries 150G, Fruit and Veg",3257401,3,Item,0.17,0.5,2,6,Market Drayton
26-05-2024,Fresh vegetables,"Express Cherries Punnet (C), Fruit and Veg",10001004,5,Item,0.22,1.1,2.35,11.75,Market Drayton
26-05-2024,Fresh vegetables,"Tesco Basil 15G, Fruit and Veg",3287804,3,Item,0.02,0.07,0.75,2.55,Market Drayton
26-05-2024,Fresh vegetables,"Tesco Pink Lady Apple Pot 80G, Fruit and Veg",5.05775E+12,1,Item,0.09,0.09,1.3,1.3,Market Drayton
26-05-2024,Fresh vegetables,"Tesco Kale 180G (C), Fruit and Veg",3235713,2,Item,0.19,0.39,0.9,2.2,Market Drayton
27-05-2024,Fresh vegetables,"Tesco Finest Moroccan Inspired Couscous 230g, Fruit and Veg",3490242,1,Item,0.25,0.25,2.5,2.5,Market Drayton
27-05-2024,Fresh vegetables,"Tesco Pineapple Each (C), Fruit and Veg",10051986,3,Item,1.22,3.66,1.1,3.3,Market Drayton
27-05-2024,Fresh vegetables,"Sabra Houmous Extra 200G, Fruit and Veg",7.2901E+12,3,Item,0.22,0.67,2.7,8.1,Market Drayton
27-05-2024,Fresh vegetables,"Tesco Loose Red Peppers(C), Fruit and Veg",10057520,3,Item,0.23,0.69,0.65,1.95,Market Drayton
27-05-2024,Fresh vegetables,"Tesco Aubergine Each 250G (C), Fruit and Veg",10069660,2,Item,0.28,0.56,0.95,1.9,Market Drayton
27-05-2024,Fresh vegetables,"Jaffa Orange Minimum 4 Pack (C), Fruit and Veg",10004241,5,Item,0.75,3.74,2,11.5,Market Drayton
27-05-2024,Fresh vegetables,"Tesco Mixed Vegetables 225G (C), Fruit and Veg",3271162,1,Item,0.24,0.24,1.6,1.6,Market Drayton
27-05-2024,Fresh vegetables,"Tesco Crispy Sweet Potato Fries 300G, Fruit and Veg",3280638,2,Item,0.32,0.65,2.15,4.3,Market Drayton
27-05-2024,Fresh vegetables,"Tesco Egg Noodles 300G (C), Fruit and Veg",3265420,4,Item,0.32,1.26,1.4,5.6,Market Drayton
27-05-2024,Fresh vegetables,"Tesco Sweet & Crunchy Salad 250G, Fruit and Veg",3336922,2,Item,0.25,0.5,0.85,1.7,Market Drayton
27-05-2024,Chilled products with dairy and eggs,"Tesco Chicken Tomato & Basil Pasta Salad 300G, Chilled",3258743,1,Item,0.34,0.34,2.85,2.85,Market Drayton
27-05-2024,Chilled products with dairy and eggs,"Tesco Feta Semi Dried Tomato Pasta 290G, Chilled",3236420,3,Item,0.33,0.99,2.85,8.55,Market Drayton
27-05-2024,Chilled products with dairy and eggs,"Lurpak Lighter Spreadable Butter Rapeseed Oil 400G, Chilled",5.7409E+12,1,Item,0.42,0.42,4.25,4.25,Market Drayton
27-05-2024,Chilled products with dairy and eggs,"Tesco British Pork Belly Sliced 550G, Chilled",5.05395E+12,1,Item,0.59,0.59,4.6,4.6,Market Drayton
27-05-2024,Chilled products with dairy and eggs,"Tropicana Original Orange With Juicy Bits 900Ml, Chilled",5.02231E+12,7,Item,0.98,6.83,3.25,22.75,Market Drayton
27-05-2024,Chilled products with dairy and eggs,"Alpro Plain No Sugars Dairy Free Soya Yoghurt Alternative 500g, Chilled",5.41119E+12,3,Item,0.52,1.56,2.4,7.2,Market Drayton
27-05-2024,Chilled products with dairy and eggs,"Tesco Smoked Ham And Mature Cheddar Sub, Chilled",3222935,3,Item,0.2,0.59,2.85,8.55,Market Drayton
27-05-2024,Chilled products with dairy and eggs,"St Helen's Fresh Whole Goats Milk 1 Litre, Chilled",5.01533E+12,4,Item,1.06,4.22,2.15,9.2,Market Drayton
27-05-2024,Chilled products with dairy and eggs,"Tesco Chicken Caesar Wrap (C), Chilled",3061565,1,Item,0.19,0.19,2.85,2.85,Market Drayton
27-05-2024,Chilled products with dairy and eggs,"The Original Oatly No Sugars Oat Chilled Drink 1L, Chilled",7.39438E+12,1,Item,1.08,1.08,2.4,2.4,Market Drayton
27-05-2024,Chilled products with dairy and eggs,"Tesco Chicken & Bacon Sandwich Filler 235g (C), Chilled",5.0597E+12,2,Item,0.24,0.48,2.15,4.3,Market Drayton
27-05-2024,Chilled products with dairy and eggs,"Tesco Salmon & Tuna Sushi 136G, Chilled",5.05797E+12,1,Item,0.16,0.16,3,3,Market Drayton
27-05-2024,Chilled products with dairy and eggs,"Tesco Fruit Fool Gooseberry 114G, Chilled",5.05353E+12,4,Item,0.12,0.48,0.9,3.6,Market Drayton
27-05-2024,Bread and bread products,"Warburtons Wholemeal Rolls 6 Pack, Bakery",5.01004E+12,1,Item,0.32,0.32,1.25,1.45,Market Drayton
27-05-2024,Bread and bread products,"Tesco Fire Pit 8 Sliced Seeded Burger Buns, Bakery",5.0597E+12,1,Item,0.46,0.46,1.9,2.2,Market Drayton
27-05-2024,Bread and bread products,"Warburtons Brown Sandwich Thins 6 Pack, Bakery",5.01004E+12,1,Item,0.25,0.25,1.6,1.6,Market Drayton
28-05-2024,Chilled products with dairy and eggs,"Tesco Sweet Chilli Chicken Wrap, Chilled",3061572,2,Item,0.19,0.38,2.85,5.7,Market Drayton
28-05-2024,Chilled products with dairy and eggs,"Tesco British Crumbed Ham 120g, Chilled",5.0597E+12,24,Item,0.13,3.14,2,52.8,Market Drayton
28-05-2024,Chilled products with dairy and eggs,"Tesco Sausage Bacon & & Egg Triple, Chilled",5.05114E+12,5,Item,0.28,1.4,3,15,Market Drayton
28-05-2024,Chilled products with dairy and eggs,"Tesco Chicken Bacon & Lettuce Sandwich, Chilled",3038536,1,Item,0.2,0.2,2.6,2.6,Market Drayton
28-05-2024,Chilled products with dairy and eggs,"Tesco Prime Cuts Roast Beef 90G, Chilled",5.0597E+12,4,Item,0.1,0.41,2.2,8.8,Market Drayton
28-05-2024,Chilled products with dairy and eggs,"Ski Smooth Strawberry & Raspberry Yogurt 4X120g, Chilled",7.61303E+12,2,Item,0.51,1.02,1.65,3.3,Market Drayton
28-05-2024,Chilled products with dairy and eggs,"Eastman's Hot & Spicy Sliced Chicken 240G, Chilled",5.0597E+12,6,Item,0.26,1.55,1.99,11.94,Market Drayton
28-05-2024,Chilled products with dairy and eggs,"Tesco Chicken & Bacon Wrap, Chilled",3231340,1,Item,0.19,0.19,2.85,2.85,Market Drayton
28-05-2024,Chilled products with dairy and eggs,"Tesco Battered Haddock Goujons 200G, Chilled",5.05211E+12,1,Item,0.23,0.23,3.25,3.75,Market Drayton
28-05-2024,Chilled products with dairy and eggs,"Tesco Smoked Ham & Cheddar Sandwich, Chilled",3038550,1,Item,0.18,0.18,2.6,2.6,Market Drayton
28-05-2024,Chilled products with dairy and eggs,"Jus-Rol Shortcrust Pastry Ready Rolled Sheet 320G, Chilled",5.01008E+12,1,Item,0.36,0.36,1.85,1.85,Market Drayton
28-05-2024,Chilled products with dairy and eggs,"Tesco Chicken Bacon & Stuffing Sandwich, Chilled",3234785,2,Item,0.21,0.41,2.6,5.2,Market Drayton
28-05-2024,Chilled products with dairy and eggs,"Tesco 20 Mini Sausage Rolls 220G, Chilled",5.05427E+12,2,Item,0.26,0.51,2.2,4.8,Market Drayton
28-05-2024,Chilled products with dairy and eggs,"Tesco British Cooked Ham 120g, Chilled",5.0597E+12,3,Item,0.13,0.4,2.2,6.6,Market Drayton
28-05-2024,Fresh vegetables,"Tesco Flat Peach Mineral 3 Pack (C), Fruit and Veg",3259412,2,Item,0.05,0.1,1.5,3,Market Drayton
28-05-2024,Fresh vegetables,"Tesco Reduced Fat Coleslaw-300g, Fruit and Veg",3430262,2,Item,0.31,0.62,1.1,2.2,Market Drayton
28-05-2024,Fresh vegetables,"Tesco Ready To Eat Large Avocados Each (C), Fruit and Veg",3236772,1,Item,0.22,0.22,0.95,1.1,Market Drayton
28-05-2024,Fresh vegetables,"Tesco Sweet Crisp Salad 128G, Fruit and Veg",3267158,6,Item,0.16,0.95,1.05,6.9,Market Drayton
28-05-2024,Fresh vegetables,"Tesco Asparagus Tips 125G (C), Fruit and Veg",3271407,2,Item,0.14,0.29,2.15,4.3,Market Drayton
28-05-2024,Fresh vegetables,"Tesco Party Salad 455G, Fruit and Veg",5.0597E+12,4,Item,0.57,2.26,3,13.8,Market Drayton
28-05-2024,Fresh vegetables,"Tesco Pepper Stir Fry 320g EXP, Fruit and Veg",3424773,3,Item,0.33,0.98,1.5,4.5,Market Drayton
28-05-2024,Fresh vegetables,"Tesco Sweet & Crunchy Salad 250G, Fruit and Veg",3336922,4,Item,0.25,0.99,0.85,3.4,Market Drayton
28-05-2024,Fresh vegetables,"Sabra Houmous Extra 200G, Fruit and Veg",7.2901E+12,1,Item,0.22,0.22,2.7,2.7,Market Drayton
28-05-2024,Fresh vegetables,"Tesco.Reduced Fat Houmous 200G (C), Fruit and Veg",10008232,4,Item,0.22,0.88,1.35,5.6,Market Drayton
28-05-2024,Fresh vegetables,"Tesco Babyleaf Salad 90G, Fruit and Veg",3312957,1,Item,0.1,0.1,1.1,1.1,Market Drayton
28-05-2024,Bread and bread products,"Tesco Scotch Rolls 2 Pack, Bakery",5.05951E+12,1,Item,0.15,0.15,1.1,1.1,Market Drayton
28-05-2024,Bread and bread products,"Tesco White Baton, Bakery",5.00012E+12,1,Item,0.23,0.23,0.8,0.8,Market Drayton
28-05-2024,Bread and bread products,"Genius Gluten Free Brioche Burger Buns 2 Pack, Bakery",5.0602E+12,5,Item,0.15,0.76,2.15,10.75,Market Drayton
28-05-2024,Bread and bread products,"Express Tesco Egg Custard Tart 2 Pack, Bakery",5.05101E+12,2,Item,0.18,0.36,0.95,1.9,Market Drayton
28-05-2024,Bread and bread products,"Tesco Soft White Hot Dog Rolls 6 Pack, Bakery",5.05018E+12,1,Item,0.41,0.41,1,1,Market Drayton
28-05-2024,Eggs,"Tesco Mixed Sized Organic Eggs 6 Pack, Eggs",5.05232E+12,10,Item,0.4,4.01,2.9,29,Market Drayton
29-05-2024,Chilled products with dairy and eggs,"Tesco Cheese & Tomato Pasta 300G (C), Chilled",10078228,1,Item,0.33,0.33,1.8,1.8,Market Drayton
29-05-2024,Chilled products with dairy and eggs,"Tesco Tuna & Cucumber Sandwich, Chilled",3056233,2,Item,0.19,0.37,2.1,4.2,Market Drayton
29-05-2024,Chilled products with dairy and eggs,"Tesco Mozzarella Balls Tomatoes 200G, Chilled",5.0544E+12,2,Item,0.23,0.45,3,6,Market Drayton
29-05-2024,Chilled products with dairy and eggs,"Tesco 2 Lemon & Pepper Sea Bass Fillets 200G, Chilled",5.05755E+12,2,Item,0.24,0.49,5.2,10.4,Market Drayton
29-05-2024,Chilled products with dairy and eggs,"Tesco Organic British Semi Skimmed Milk 1.136L, 2 Pint, Chilled",5.05018E+12,8,Item,1.2,9.58,1.55,14.4,Market Drayton
29-05-2024,Chilled products with dairy and eggs,"New Covent Garden Soup Co Classic Chicken Soup 560G, Chilled",5.05605E+12,1,Item,0.59,0.59,2.15,2.15,Market Drayton
29-05-2024,Chilled products with dairy and eggs,"Tesco Chicken Tomato & Basil Pasta Salad 300G, Chilled",3258743,7,Item,0.34,2.37,2.85,19.95,Market Drayton
29-05-2024,Chilled products with dairy and eggs,"Activia Strawberry Gut Health Yoghurt Multipack 4x115g, Chilled",5.06036E+12,2,Item,0.5,1,2.75,5.5,Market Drayton
29-05-2024,Chilled products with dairy and eggs,"Alpro Almond Original Chilled Dairy Free Drink 1L, Chilled",5.41119E+12,4,Item,1.05,4.2,2.3,9.2,Market Drayton
29-05-2024,Chilled products with dairy and eggs,"Tesco British Cooked Ham 120g, Chilled",5.0597E+12,8,Item,0.13,1.06,2.2,17.6,Market Drayton
29-05-2024,Chilled products with dairy and eggs,"Tesco British Pork Loin Steaks 250G, Chilled",5.0597E+12,2,Item,0.3,0.61,3.9,7.8,Market Drayton
29-05-2024,Chilled products with dairy and eggs,"Tesco Sliced Roast Cooked Chicken Breast 180G, Chilled",5.05701E+12,5,Item,0.21,1.05,3.5,18.75,Market Drayton
29-05-2024,Chilled products with dairy and eggs,"Tesco Southern Fried Chicken Pasta 300G, Chilled",10091173,2,Item,0.33,0.66,2.85,5.7,Market Drayton
29-05-2024,Chilled products with dairy and eggs,"Tesco 2 Garlic and Herb Chicken Kievs 270g, Chilled",5.0597E+12,3,Item,0.32,0.95,3,10.05,Market Drayton
29-05-2024,Chilled products with dairy and eggs,"Tesco Butterpak Salted Spreadable 500G, Chilled",5.05478E+12,1,Item,0.53,0.53,2.4,2.4,Market Drayton
29-05-2024,Chilled products with dairy and eggs,"Eastman's Chicken Roll Slices 250G, Chilled",5.05755E+12,3,Item,0.26,0.79,1.65,4.95,Market Drayton
29-05-2024,Chilled products with dairy and eggs,"Tesco Chicken Thigh Fillets Skinless & Boneless 600G, Chilled",5.05775E+12,1,Item,0.64,0.64,5.4,5.4,Market Drayton
29-05-2024,Chilled products with dairy and eggs,"Tesco Honey & Mustard Chicken Pasta 300G, Chilled",10089149,2,Item,0.34,0.68,2.85,5.7,Market Drayton
29-05-2024,Bread and bread products,"Tesco White Baton, Bakery",5.00012E+12,2,Item,0.23,0.45,0.8,1.6,Market Drayton
29-05-2024,Bread and bread products,"Tesco 2 Fresh Cream Bramley Apple Turnover 160G, Bakery",5.05737E+12,3,Item,0.2,0.6,1.85,5.55,Market Drayton
29-05-2024,Bread and bread products,"Tesco All Butter Almond Croissant (C), Bakery",3063330,2,Item,0.08,0.16,1.1,2.2,Market Drayton
29-05-2024,Bread and bread products,"Tesco All Butter Chocolate Croissant, Bakery",3269299,1,Item,0.09,0.09,1.1,1.1,Market Drayton
29-05-2024,Bread and bread products,"Tesco Vanilla Creme Crown, Bakery",3048979,6,Item,0.09,0.54,1.15,6.6,Market Drayton
29-05-2024,Bread and bread products,"Tesco Finest 4 Salted Caramel & Chocolate Hot Cross Buns, Bakery",5.05775E+12,1,Item,0.29,0.29,1.6,1.7,Market Drayton
29-05-2024,Bread and bread products,"Warburtons Farmhouse White Bread 800G, Bakery",5.01004E+12,1,Item,0.81,0.81,1.75,1.75,Market Drayton
29-05-2024,Bread and bread products,"Tesco Wholemeal Pitta Bread 6 Pack, Bakery",5.05427E+12,1,Item,0.38,0.38,0.65,0.65,Market Drayton
29-05-2024,Bread and bread products,"Tesco All Butter Croissant, Bakery",3269275,1,Item,0.07,0.07,1.1,1.1,Market Drayton
29-05-2024,Bread and bread products,"Tesco Scotch Rolls 2 Pack, Bakery",5.05951E+12,2,Item,0.15,0.29,1.1,2.2,Market Drayton
29-05-2024,Fresh vegetables,"Banana Each (C), Fruit and Veg",3049488,10,Item,0.23,2.27,0.27,2.7,Market Drayton
29-05-2024,Fresh vegetables,"Cucumber Whole Each (C), Fruit and Veg",10056547,5,Item,0.31,1.54,0.9,4.5,Market Drayton
29-05-2024,Fresh vegetables,"Tesco Mint 15G (C), Fruit and Veg",3268681,2,Item,0.01,0.03,0.75,1.5,Market Drayton
29-05-2024,Fresh vegetables,"Tesco Mango 250G, Fruit and Veg",3340080,3,Item,0.27,0.82,2.35,7.05,Market Drayton
29-05-2024,Fresh vegetables,"Tesco Simple Salad With Sour Cream And Chive 165G, Fruit and Veg",3340042,3,Item,0.19,0.58,1.05,3.45,Market Drayton
29-05-2024,Fresh vegetables,"Tesco Apple & Strawberry 90G, Fruit and Veg",3474433,2,Item,0.1,0.21,1.3,2.6,Market Drayton
29-05-2024,Fresh vegetables,"Tesco Iceberg Lettuce Each (C), Fruit and Veg",3043868,4,Item,0.57,2.26,0.79,3.2,Market Drayton
30-05-2024,Bread and bread products,"Tesco White Pitta Bread 6 Pack, Bakery",5.05427E+12,1,Item,0.37,0.37,0.65,0.65,Market Drayton
30-05-2024,Bread and bread products,"Tesco Folded Flatbreads Plain 6 Pack, Bakery",5.05478E+12,7,Item,0.23,1.6,1.45,10.15,Market Drayton
30-05-2024,Bread and bread products,"Dina Paninette 5 Large White Bread Wraps, Bakery",5.02282E+12,4,Item,0.5,2,1.25,5,Market Drayton
30-05-2024,Bread and bread products,"Tesco White Sourdough, Bakery",5.0597E+12,1,Item,0.42,0.42,2.3,2.3,Market Drayton
30-05-2024,Fresh vegetables,"Tesco Peeled Baby Sprouts Peeled 180G (C), Fruit and Veg",3234495,2,Item,0.18,0.36,1.2,2.4,Market Drayton
30-05-2024,Fresh vegetables,"Clementines 600G (C), Fruit and Veg",10008546,2,Item,0.59,1.18,2.3,4.6,Market Drayton
30-05-2024,Fresh vegetables,"Tesco Watermelon Wedges 550G (C), Fruit and Veg",3260654,1,Item,0.61,0.61,3,3,Market Drayton
30-05-2024,Fresh vegetables,"Tesco Beansprout & Vegetable Stir Fry 320g (EXP), Fruit and Veg",3471319,1,Item,0.32,0.32,1.5,1.5,Market Drayton
30-05-2024,Fresh vegetables,"Florette Crispy 90G, Fruit and Veg",5.06074E+12,4,Item,0.09,0.38,1.25,5.8,Market Drayton
30-05-2024,Fresh vegetables,"Tesco Peppery Babyleaf Rocket Salad 90G (C), Fruit and Veg",3282670,1,Item,0.1,0.1,1.5,1.5,Market Drayton
30-05-2024,Fresh vegetables,"Tesco Cherry Tomatoes 300G (C), Fruit and Veg",10088777,4,Item,0.32,1.29,1,4,Market Drayton
30-05-2024,Fresh vegetables,"Tesco Singapore Noodles 300G (C), Fruit and Veg",3270769,1,Item,0.32,0.32,1.4,1.4,Market Drayton
30-05-2024,Chilled products with dairy and eggs,"Cravendale Filtered Fresh Whole Milk 2L Fresher for Longer, Chilled",5.00018E+12,1,Item,2.1,2.1,2.4,2.75,Market Drayton
30-05-2024,Chilled products with dairy and eggs,"Tesco Egg & Cress Sandwich, Chilled",50436705,5,Item,0.19,0.96,1.5,7.5,Market Drayton
30-05-2024,Chilled products with dairy and eggs,"Tesco Breaded Chicken Goujons 270g, Chilled",5.0597E+12,2,Item,0.31,0.63,3,6,Market Drayton
31-05-2024,Fresh vegetables,"Tesco Finest Moroccan Inspired Couscous 230g, Fruit and Veg",3490242,2,Item,0.25,0.49,2.5,5,Market Drayton
31-05-2024,Fresh vegetables,"Tesco Basil 15G, Fruit and Veg",3287804,3,Item,0.02,0.07,0.75,2.55,Market Drayton
31-05-2024,Fresh vegetables,"Tesco Pineapple Fingers 500G (C), Fruit and Veg",3259450,2,Item,0.53,1.07,3.2,6.4,Market Drayton
31-05-2024,Fresh vegetables,"Tesco Finest Sweet & Fiery Beetroot 180G, Fruit and Veg",3403877,1,Item,0.19,0.19,1.7,1.7,Market Drayton
31-05-2024,Chilled products with dairy and eggs,"Tesco Firepit Chinese Chicken Style Thighs 900G, Chilled",5.0519E+12,1,Item,0.98,0.98,4.5,5.2,Market Drayton
31-05-2024,Chilled products with dairy and eggs,"Tesco Fire Pit Buffalo Style Chicken Wings 900G, Chilled",5.05775E+12,3,Item,0.97,2.91,4.5,15.6,Market Drayton
31-05-2024,Chilled products with dairy and eggs,"Tesco Finest Cooked Jumbo King Prawns 150G, Chilled",5.05775E+12,1,Item,0.17,0.17,4.2,4.4,Market Drayton
31-05-2024,Chilled products with dairy and eggs,"Tesco British Single Cream 300Ml, Chilled",5.0514E+12,1,Item,0.31,0.31,1.2,1.3,Market Drayton
31-05-2024,Chilled products with dairy and eggs,"Tesco Finest Truffle & Pecorino Mayonnaise Dip 100G, Chilled",3420485,2,Item,0.11,0.22,2.3,4.6,Market Drayton
31-05-2024,Chilled products with dairy and eggs,"Tesco Fire Pit Oaky Smoky Bbq Chicken Drums 900G, Chilled",5.05775E+12,3,Item,0.97,2.9,4.5,15.6,Market Drayton
31-05-2024,Chilled products with dairy and eggs,"Pukka Chicken & Mushroom Pie, Chilled",5.03076E+12,3,Item,0.23,0.7,2,6.9,Market Drayton
31-05-2024,Chilled products with dairy and eggs,"Tesco Tuna Sweetcorn Sandwich Filler 235g (C), Chilled",5.0597E+12,3,Item,0.25,0.76,2.15,6.45,Market Drayton
31-05-2024,Chilled products with dairy and eggs,"Tesco 2 Sweet Chill Hot Smoked Salmon Fillets 180G, Chilled",5.05353E+12,2,Item,0.22,0.43,5.5,11,Market Drayton
31-05-2024,Chilled products with dairy and eggs,"Tesco Egg Mayonnaise Sandwich Filler 235g (C), Chilled",5.05775E+12,2,Item,0.25,0.5,2.15,4.3,Market Drayton
31-05-2024,Bread and bread products,"Tesco Fire Pit 6 Jumbo Brioche Hot Dog Rolls, Bakery",5.0597E+12,1,Item,0.55,0.55,2.2,2.2,Market Drayton
31-05-2024,Bread and bread products,"Tesco 8 Mini White Tortilla Wraps, Bakery",5.05797E+12,4,Item,0.26,1.04,1.3,5.2,Market Drayton
31-05-2024,Bread and bread products,"Tesco All Butter Chocolate Twist, Bakery",3277621,7,Item,0.08,0.54,1.2,8.4,Market Drayton
